date,region,category,product,units,unit_price,discount,revenue,month
2024-12-08,South,Electronics,Smartphone,1,416.7,0.05,395.86499999999995,2024-12-08
2024-10-25,South,Home & Kitchen,Bedsheet,7,60.57,0.13,368.8713,2024-10-25
2024-01-07,West,Home & Kitchen,Bedsheet,7,71.78,0.09,457.2386000000001,2024-01-07
2024-08-04,East,Sports,Yoga Mat,7,35.76,0.06,235.30079999999998,2024-08-04
2024-09-28,South,Electronics,Laptop,5,404.9,0.02,1984.01,2024-09-28
2024-11-04,East,Groceries,Snacks,1,5.18,0.12,4.5584,2024-11-04
2024-03-24,East,Groceries,Pulses,3,4.03,0.06,11.3646,2024-03-24
2024-10-24,East,Beauty,Shampoo,5,15.61,0.1,70.245,2024-10-24
2024-11-07,East,Electronics,Tablet,4,449.94,0.09,1637.7816,2024-11-07
2024-05-27,East,Home & Kitchen,Bedsheet,9,39.78,0.2,286.416,2024-05-27
2024-06-13,North,Electronics,Laptop,4,188.65,0.15,641.41,2024-06-13
2024-05-26,North,Clothing,Jeans,1,14.37,0.27,10.4901,2024-05-26
2024-04-09,East,Electronics,Smartphone,4,321.45,0.22,1002.924,2024-04-09
2024-08-14,South,Clothing,Sneakers,4,18.54,0.13,64.5192,2024-08-14
2024-03-14,West,Electronics,Headphones,3,327.45,0.08,903.762,2024-03-14
2024-05-01,East,Clothing,Sneakers,2,29.5,0.14,50.74,2024-05-01
2024-09-30,South,Electronics,Laptop,5,205.32,0.03,995.8019999999999,2024-09-30
2024-08-18,North,Electronics,Laptop,7,295.17,0.08,1900.8948,2024-08-18
2024-03-27,South,Home & Kitchen,Vacuum Cleaner,2,40.97,0.11,72.9266,2024-03-27
2024-04-14,West,Sports,Yoga Mat,8,39.56,0.09,287.9968,2024-04-14
2024-01-01,West,Home & Kitchen,Mixer,5,63.85,0.2,255.4,2024-01-01
2024-11-22,West,Groceries,Beverages,9,3.89,0.13,30.458699999999997,2024-11-22
2024-05-08,East,Beauty,Perfume,1,14.6,0.0,14.6,2024-05-08
2024-04-08,North,Clothing,Jeans,8,34.07,0.11,242.57840000000002,2024-04-08
2024-09-04,East,Home & Kitchen,Bedsheet,1,65.43,0.25,49.072500000000005,2024-09-04
2024-02-09,West,Electronics,Tablet,4,403.65,0.14,1388.5559999999998,2024-02-09
2024-12-04,West,Home & Kitchen,Cookware,8,74.15,0.06,557.6080000000001,2024-12-04
2024-01-04,East,Groceries,Beverages,8,6.11,0.16,41.059200000000004,2024-01-04
2024-12-28,West,Clothing,T-Shirt,5,22.71,0.16,95.382,2024-12-28
2024-06-15,West,Sports,Yoga Mat,4,39.75,0.19,128.79000000000002,2024-06-15
2024-09-11,North,Beauty,Perfume,6,13.48,0.03,78.4536,2024-09-11
2024-02-22,South,Sports,Football,5,27.09,0.08,124.61399999999999,2024-02-22
2024-08-20,South,Sports,Football,4,54.53,0.19,176.67720000000003,2024-08-20
2024-01-29,South,Groceries,Beverages,9,3.2,0.15,24.48,2024-01-29
2024-11-27,East,Home & Kitchen,Mixer,9,67.46,0.09,552.4974,2024-11-27
2024-05-13,South,Home & Kitchen,Bedsheet,9,73.5,0.05,628.425,2024-05-13
2024-01-20,West,Beauty,Moisturizer,2,11.49,0.09,20.9118,2024-01-20
2024-07-23,North,Beauty,Perfume,7,10.52,0.07,68.48519999999999,2024-07-23
2024-05-21,South,Home & Kitchen,Mixer,3,60.89,0.04,175.3632,2024-05-21
2024-06-23,North,Beauty,Moisturizer,4,7.46,0.02,29.243199999999998,2024-06-23
2024-11-22,East,Groceries,Rice,2,5.14,0.0,10.28,2024-11-22
2024-02-03,West,Clothing,Jeans,3,20.26,0.14,52.2708,2024-02-03
2024-08-02,West,Beauty,Moisturizer,7,9.28,0.07,60.41279999999999,2024-08-02
2024-11-10,East,Groceries,Pulses,5,4.04,0.05,19.189999999999998,2024-11-10
2024-01-09,North,Home & Kitchen,Cookware,9,67.21,0.05,574.6455,2024-01-09
2024-09-16,North,Home & Kitchen,Vacuum Cleaner,6,46.29,0.12,244.4112,2024-09-16
2024-01-07,East,Electronics,Smartphone,5,302.35,0.09,1375.6925,2024-01-07
2024-06-24,South,Beauty,Perfume,6,12.19,0.12,64.3632,2024-06-24
2024-07-03,East,Beauty,Shampoo,3,10.74,0.03,31.2534,2024-07-03
2024-07-25,West,Groceries,Rice,9,4.25,0.23,29.4525,2024-07-25
2024-10-11,North,Clothing,Sneakers,8,34.11,0.09,248.3208,2024-10-11
2024-10-21,East,Home & Kitchen,Vacuum Cleaner,6,63.2,0.2,303.36000000000007,2024-10-21
2024-03-02,North,Sports,Yoga Mat,4,53.95,0.0,215.8,2024-03-02
2024-08-16,North,Beauty,Perfume,2,12.43,0.2,19.888,2024-08-16
2024-05-23,South,Groceries,Beverages,5,2.27,0.09,10.3285,2024-05-23
2024-01-27,East,Beauty,Perfume,6,12.79,0.09,69.8334,2024-01-27
2024-06-23,West,Groceries,Rice,4,4.78,0.08,17.590400000000002,2024-06-23
2024-06-08,South,Sports,Cricket Bat,3,37.67,0.09,102.8391,2024-06-08
2024-12-28,North,Beauty,Shampoo,4,9.65,0.12,33.968,2024-12-28
2024-01-16,East,Home & Kitchen,Bedsheet,1,73.48,0.11,65.3972,2024-01-16
2024-02-15,East,Beauty,Perfume,3,6.38,0.08,17.608800000000002,2024-02-15
2024-05-03,South,Electronics,Smartphone,2,424.06,0.0,848.12,2024-05-03
2024-12-06,East,Clothing,Sneakers,7,22.74,0.3,111.42599999999997,2024-12-06
2024-08-06,East,Clothing,Jeans,1,26.96,0.0,26.96,2024-08-06
2024-08-13,South,Home & Kitchen,Bedsheet,3,52.55,0.31,108.77849999999998,2024-08-13
2024-10-31,East,Beauty,Perfume,8,14.1,0.09,102.648,2024-10-31
2024-02-17,South,Beauty,Moisturizer,2,10.13,0.0,20.26,2024-02-17
2024-03-13,West,Sports,Cricket Bat,8,44.06,0.13,306.6576,2024-03-13
2024-06-13,South,Sports,Dumbbells,5,30.86,0.1,138.87,2024-06-13
2024-01-12,North,Beauty,Perfume,4,13.98,0.16,46.9728,2024-01-12
2024-02-23,South,Groceries,Rice,3,4.58,0.11,12.2286,2024-02-23
2024-04-15,East,Electronics,Laptop,6,207.51,0.16,1045.8503999999998,2024-04-15
2024-12-10,East,Electronics,Headphones,6,225.48,0.0,1352.8799999999999,2024-12-10
2024-11-24,North,Home & Kitchen,Cookware,3,60.77,0.11,162.2559,2024-11-24
2024-02-21,West,Sports,Cricket Bat,5,47.63,0.0,238.15,2024-02-21
2024-02-27,North,Electronics,Laptop,5,333.28,0.15,1416.4399999999998,2024-02-27
2024-03-09,North,Electronics,Tablet,2,377.23,0.07,701.6478,2024-03-09
2024-06-14,South,Home & Kitchen,Mixer,8,81.26,0.2,520.0640000000001,2024-06-14
2024-04-27,West,Beauty,Shampoo,8,12.65,0.06,95.128,2024-04-27
2024-09-20,North,Home & Kitchen,Mixer,9,69.75,0.0,627.75,2024-09-20
2024-10-24,East,Clothing,T-Shirt,2,25.87,0.08,47.60080000000001,2024-10-24
2024-06-05,South,Clothing,Sneakers,6,18.17,0.11,97.02780000000001,2024-06-05
2024-11-29,North,Home & Kitchen,Bedsheet,3,43.72,0.11,116.7324,2024-11-29
2024-02-29,East,Groceries,Snacks,4,5.28,0.06,19.8528,2024-02-29
2024-11-06,South,Sports,Yoga Mat,1,45.36,0.2,36.288000000000004,2024-11-06
2024-08-03,South,Electronics,Smartphone,7,301.91,0.0,2113.3700000000003,2024-08-03
2024-02-05,South,Beauty,Perfume,3,12.14,0.1,32.778000000000006,2024-02-05
2024-09-11,East,Electronics,Tablet,4,365.63,0.01,1447.8948,2024-09-11
2024-08-16,West,Sports,Dumbbells,3,42.71,0.13,111.4731,2024-08-16
2024-11-19,East,Electronics,Headphones,1,338.32,0.19,274.0392,2024-11-19
2024-12-29,West,Electronics,Tablet,1,336.24,0.04,322.7904,2024-12-29
2024-03-10,West,Electronics,Smartphone,4,291.54,0.08,1072.8672000000001,2024-03-10
2024-03-02,South,Clothing,Jacket,3,32.6,0.17,81.174,2024-03-02
2024-06-22,South,Sports,Football,4,46.96,0.06,176.56959999999998,2024-06-22
2024-10-02,South,Electronics,Tablet,5,344.69,0.15,1464.9325,2024-10-02
2024-07-24,South,Home & Kitchen,Vacuum Cleaner,1,59.56,0.19,48.24360000000001,2024-07-24
2024-02-20,West,Clothing,Jacket,5,24.42,0.06,114.774,2024-02-20
2024-07-04,West,Clothing,Sneakers,2,23.07,0.0,46.14,2024-07-04
2024-12-10,North,Groceries,Snacks,9,5.19,0.07,43.4403,2024-12-10
2024-12-15,East,Electronics,Tablet,4,181.07,0.17,601.1524,2024-12-15
2024-01-16,East,Electronics,Laptop,3,285.93,0.1,772.011,2024-01-16
2024-12-25,East,Beauty,Moisturizer,7,11.1,0.23,59.829,2024-12-25
2024-07-07,South,Sports,Football,4,42.68,0.05,162.184,2024-07-07
2024-03-14,West,Home & Kitchen,Cookware,4,57.84,0.22,180.4608,2024-03-14
2024-04-14,West,Home & Kitchen,Vacuum Cleaner,1,54.05,0.03,52.42849999999999,2024-04-14
2024-02-10,South,Home & Kitchen,Cookware,2,74.24,0.2,118.78399999999999,2024-02-10
2024-10-18,West,Sports,Cricket Bat,2,42.36,0.14,72.8592,2024-10-18
2024-04-07,North,Sports,Football,2,38.29,0.1,68.922,2024-04-07
2024-11-28,West,Groceries,Pulses,1,5.04,0.13,4.3848,2024-11-28
2024-02-07,East,Sports,Football,1,26.98,0.06,25.3612,2024-02-07
2024-07-30,East,Electronics,Tablet,6,335.02,0.09,1829.2092,2024-07-30
2024-04-07,East,Beauty,Perfume,5,12.21,0.08,56.166000000000004,2024-04-07
2024-03-17,West,Groceries,Pulses,4,4.73,0.05,17.974,2024-03-17
2024-08-17,North,Sports,Football,7,53.67,0.16,315.57959999999997,2024-08-17
2024-10-20,North,Home & Kitchen,Vacuum Cleaner,1,63.78,0.0,63.78,2024-10-20
2024-04-17,North,Home & Kitchen,Bedsheet,3,38.41,0.09,104.85929999999999,2024-04-17
2024-06-01,East,Home & Kitchen,Vacuum Cleaner,8,50.31,0.06,378.3312,2024-06-01
2024-03-06,North,Beauty,Shampoo,6,10.05,0.11,53.667,2024-03-06
2024-09-12,East,Beauty,Moisturizer,6,11.24,0.16,56.6496,2024-09-12
2024-08-13,South,Clothing,Jacket,8,16.14,0.21,102.0048,2024-08-13
2024-08-20,South,Home & Kitchen,Bedsheet,5,64.74,0.3,226.58999999999997,2024-08-20
2024-03-31,North,Clothing,Jeans,6,20.74,0.16,104.52959999999999,2024-03-31
2024-10-26,West,Electronics,Tablet,1,275.42,0.04,264.4032,2024-10-26
2024-02-10,South,Beauty,Shampoo,9,14.43,0.0,129.87,2024-02-10
2024-04-24,East,Electronics,Smartphone,8,229.93,0.12,1618.7072,2024-04-24
2024-05-13,North,Home & Kitchen,Vacuum Cleaner,4,39.21,0.12,138.0192,2024-05-13
2024-02-02,North,Home & Kitchen,Bedsheet,9,81.76,0.09,669.6144,2024-02-02
2024-12-26,West,Groceries,Snacks,1,4.28,0.18,3.5096000000000003,2024-12-26
2024-03-06,East,Home & Kitchen,Vacuum Cleaner,9,43.96,0.0,395.64,2024-03-06
2024-02-22,West,Electronics,Laptop,6,213.65,0.14,1102.434,2024-02-22
2024-01-30,West,Beauty,Perfume,9,5.18,0.1,41.958,2024-01-30
2024-05-22,North,Clothing,Jacket,4,30.43,0.26,90.0728,2024-05-22
2024-06-23,East,Home & Kitchen,Cookware,1,47.46,0.12,41.7648,2024-06-23
2024-08-12,East,Home & Kitchen,Cookware,6,65.67,0.24,299.4552,2024-08-12
2024-10-20,South,Sports,Cricket Bat,7,36.72,0.12,226.19519999999997,2024-10-20
2024-01-24,East,Beauty,Moisturizer,3,13.57,0.0,40.71,2024-01-24
2024-06-10,West,Beauty,Face Wash,2,13.63,0.11,24.261400000000002,2024-06-10
2024-05-06,South,Sports,Cricket Bat,9,46.11,0.03,402.5403,2024-05-06
2024-11-30,East,Home & Kitchen,Vacuum Cleaner,3,65.04,0.2,156.096,2024-11-30
2024-05-01,North,Electronics,Smartphone,4,339.14,0.13,1180.2072,2024-05-01
2024-09-16,North,Beauty,Perfume,4,15.17,0.0,60.68,2024-09-16
2024-02-03,West,Sports,Cricket Bat,4,32.19,0.21,101.7204,2024-02-03
2024-11-13,South,Groceries,Beverages,8,5.08,0.0,40.64,2024-11-13
2024-01-18,North,Beauty,Perfume,7,8.48,0.12,52.2368,2024-01-18
2024-07-30,West,Beauty,Face Wash,4,12.57,0.05,47.766,2024-07-30
2024-05-05,South,Beauty,Perfume,4,12.16,0.09,44.2624,2024-05-05
2024-05-24,West,Groceries,Snacks,9,4.69,0.15,35.8785,2024-05-24
2024-06-04,North,Clothing,Sneakers,1,26.3,0.0,26.3,2024-06-04
2024-06-13,East,Beauty,Moisturizer,5,13.26,0.04,63.647999999999996,2024-06-13
2024-06-05,East,Electronics,Headphones,3,313.38,0.18,770.9148,2024-06-05
2024-06-09,North,Electronics,Smartphone,3,338.59,0.13,883.7198999999999,2024-06-09
2024-01-01,North,Clothing,Jeans,9,18.85,0.01,167.9535,2024-01-01
2024-04-10,West,Sports,Cricket Bat,5,29.22,0.0,146.1,2024-04-10
2024-03-16,South,Home & Kitchen,Cookware,7,63.51,0.1,400.113,2024-03-16
2024-02-11,East,Home & Kitchen,Bedsheet,6,61.09,0.11,326.22060000000005,2024-02-11
2024-06-27,West,Sports,Football,9,20.92,0.18,154.38960000000003,2024-06-27
2024-08-29,East,Groceries,Beverages,4,3.8,0.1,13.68,2024-08-29
2024-04-24,North,Home & Kitchen,Cookware,2,71.41,0.09,129.9662,2024-04-24
2024-11-16,East,Beauty,Shampoo,5,14.07,0.01,69.64649999999999,2024-11-16
2024-09-12,East,Electronics,Laptop,6,365.73,0.09,1996.8858000000002,2024-09-12
2024-07-12,South,Beauty,Face Wash,1,13.49,0.13,11.7363,2024-07-12
2024-02-20,South,Beauty,Moisturizer,4,12.14,0.09,44.189600000000006,2024-02-20
2024-11-24,North,Beauty,Perfume,5,11.79,0.18,48.339,2024-11-24
2024-12-02,East,Home & Kitchen,Mixer,4,62.56,0.12,220.21120000000002,2024-12-02
2024-05-27,West,Home & Kitchen,Bedsheet,3,54.15,0.19,131.5845,2024-05-27
2024-11-11,South,Groceries,Snacks,4,4.07,0.27,11.884400000000001,2024-11-11
2024-02-05,North,Beauty,Face Wash,8,5.15,0.02,40.376000000000005,2024-02-05
2024-08-02,South,Home & Kitchen,Cookware,6,43.2,0.0,259.20000000000005,2024-08-02
2024-01-31,West,Sports,Yoga Mat,9,44.43,0.13,347.8869,2024-01-31
2024-02-21,East,Beauty,Face Wash,7,7.83,0.0,54.81,2024-02-21
2024-02-10,North,Clothing,T-Shirt,4,13.41,0.03,52.0308,2024-02-10
2024-10-13,North,Home & Kitchen,Vacuum Cleaner,7,46.82,0.19,265.4694,2024-10-13
2024-03-05,South,Groceries,Beverages,4,2.4,0.05,9.12,2024-03-05
2024-06-27,North,Sports,Dumbbells,7,44.37,0.0,310.59,2024-06-27
2024-02-11,South,Electronics,Tablet,2,345.57,0.14,594.3804,2024-02-11
2024-10-29,South,Clothing,Jeans,3,25.81,0.14,66.5898,2024-10-29
2024-08-27,East,Electronics,Laptop,1,254.58,0.16,213.84720000000002,2024-08-27
2024-11-04,West,Groceries,Snacks,7,4.81,0.06,31.649799999999992,2024-11-04
2024-06-14,North,Beauty,Moisturizer,9,12.62,0.09,103.3578,2024-06-14
2024-05-04,West,Home & Kitchen,Bedsheet,3,64.87,0.26,144.0114,2024-05-04
2024-02-22,East,Beauty,Perfume,6,8.68,0.12,45.8304,2024-02-22
2024-10-18,East,Beauty,Perfume,7,13.52,0.09,86.1224,2024-10-18
2024-01-16,South,Clothing,Jeans,6,25.8,0.0,154.8,2024-01-16
2024-03-10,South,Home & Kitchen,Vacuum Cleaner,6,52.45,0.09,286.37700000000007,2024-03-10
2024-05-27,East,Electronics,Smartphone,7,391.65,0.0,2741.5499999999997,2024-05-27
2024-07-29,East,Electronics,Headphones,4,187.95,0.0,751.8,2024-07-29
2024-06-22,East,Clothing,Jacket,8,25.15,0.12,177.05599999999998,2024-06-22
2024-09-06,East,Clothing,T-Shirt,6,23.23,0.1,125.442,2024-09-06
2024-02-07,South,Home & Kitchen,Cookware,9,52.86,0.13,413.8938,2024-02-07
2024-12-08,South,Groceries,Beverages,2,5.1,0.0,10.2,2024-12-08
2024-11-22,West,Home & Kitchen,Bedsheet,2,37.46,0.09,68.1772,2024-11-22
2024-07-23,North,Groceries,Rice,6,5.35,0.13,27.926999999999996,2024-07-23
2024-08-11,West,Beauty,Moisturizer,3,8.71,0.08,24.039600000000004,2024-08-11
2024-07-14,West,Home & Kitchen,Bedsheet,1,54.29,0.12,47.7752,2024-07-14
2024-07-07,East,Sports,Football,5,36.03,0.21,142.3185,2024-07-07
2024-10-28,North,Home & Kitchen,Cookware,7,59.08,0.09,376.3396,2024-10-28
2024-03-11,East,Beauty,Perfume,1,16.09,0.21,12.7111,2024-03-11
2024-05-01,South,Electronics,Headphones,7,372.56,0.05,2477.524,2024-05-01
2024-01-30,East,Clothing,Jeans,2,31.7,0.12,55.792,2024-01-30
2024-08-28,North,Clothing,Jeans,5,24.82,0.08,114.172,2024-08-28
2024-12-31,South,Clothing,T-Shirt,5,25.38,0.05,120.55499999999999,2024-12-31
2024-02-07,East,Sports,Yoga Mat,3,34.3,0.08,94.66799999999999,2024-02-07
2024-02-29,North,Home & Kitchen,Mixer,9,69.09,0.0,621.8100000000001,2024-02-29
2024-08-28,East,Home & Kitchen,Mixer,9,64.67,0.0,582.03,2024-08-28
2024-06-17,West,Beauty,Shampoo,7,13.59,0.04,91.3248,2024-06-17
2024-09-22,West,Electronics,Smartphone,2,342.63,0.14,589.3235999999999,2024-09-22
2024-05-04,West,Electronics,Tablet,9,239.86,0.14,1856.5164000000002,2024-05-04
2024-07-12,North,Home & Kitchen,Cookware,6,73.01,0.18,359.20920000000007,2024-07-12
2024-03-20,South,Beauty,Perfume,2,10.31,0.12,18.1456,2024-03-20
2024-12-11,East,Beauty,Shampoo,4,20.17,0.14,69.3848,2024-12-11
2024-12-12,West,Groceries,Rice,3,4.23,0.08,11.674800000000001,2024-12-12
2024-03-24,North,Groceries,Rice,8,3.62,0.0,28.96,2024-03-24
2024-01-03,North,Home & Kitchen,Mixer,8,74.87,0.24,455.2096,2024-01-03
2024-07-16,South,Clothing,T-Shirt,5,22.93,0.0,114.65,2024-07-16
2024-09-17,West,Beauty,Shampoo,4,13.31,0.05,50.578,2024-09-17
2024-08-21,North,Electronics,Laptop,3,341.47,0.17,850.2603,2024-08-21
2024-05-01,East,Sports,Football,6,45.23,0.16,227.95919999999998,2024-05-01
2024-03-17,East,Clothing,Jacket,1,28.17,0.0,28.17,2024-03-17
2024-04-20,West,Clothing,Jacket,4,21.33,0.13,74.2284,2024-04-20
2024-04-04,East,Beauty,Perfume,3,15.4,0.04,44.352000000000004,2024-04-04
2024-09-28,West,Clothing,Sneakers,2,28.73,0.06,54.0124,2024-09-28
2024-08-15,South,Beauty,Perfume,3,11.14,0.03,32.4174,2024-08-15
2024-11-04,South,Home & Kitchen,Mixer,6,69.04,0.07,385.2432,2024-11-04
2024-07-09,North,Beauty,Shampoo,3,11.81,0.08,32.595600000000005,2024-07-09
2024-02-28,East,Groceries,Pulses,9,5.92,0.12,46.8864,2024-02-28
2024-07-31,West,Electronics,Headphones,9,270.77,0.06,2290.7142,2024-07-31
2024-06-09,West,Electronics,Tablet,3,249.88,0.0,749.64,2024-06-09
2024-11-10,South,Electronics,Laptop,8,323.24,0.13,2249.7504,2024-11-10
2024-06-29,North,Beauty,Moisturizer,6,12.77,0.01,75.8538,2024-06-29
2024-12-29,East,Electronics,Smartphone,2,378.81,0.04,727.3152,2024-12-29
2024-11-13,North,Clothing,Jacket,5,27.42,0.02,134.35800000000003,2024-11-13
2024-12-11,West,Electronics,Laptop,7,300.0,0.13,1827.0,2024-12-11
2024-12-07,East,Electronics,Laptop,1,259.1,0.07,240.963,2024-12-07
2024-11-20,West,Home & Kitchen,Vacuum Cleaner,4,51.38,0.13,178.8024,2024-11-20
2024-01-16,East,Sports,Dumbbells,7,36.86,0.11,229.6378,2024-01-16
2024-06-02,North,Groceries,Rice,8,2.76,0.01,21.859199999999998,2024-06-02
2024-10-22,West,Electronics,Headphones,7,337.42,0.2,1889.5520000000001,2024-10-22
2024-12-04,South,Clothing,Jacket,1,26.78,0.18,21.959600000000002,2024-12-04
2024-03-22,West,Beauty,Face Wash,6,13.79,0.08,76.1208,2024-03-22
2024-12-04,South,Electronics,Smartphone,4,300.56,0.14,1033.9264,2024-12-04
2024-03-11,West,Groceries,Rice,3,4.95,0.0,14.850000000000001,2024-03-11
2024-03-01,North,Clothing,Sneakers,2,16.45,0.0,32.9,2024-03-01
2024-03-02,North,Groceries,Snacks,1,4.48,0.14,3.8528000000000002,2024-03-02
2024-11-13,South,Sports,Dumbbells,5,35.3,0.16,148.26,2024-11-13
2024-10-10,South,Beauty,Face Wash,5,13.6,0.02,66.64,2024-10-10
2024-12-13,South,Sports,Cricket Bat,2,34.9,0.07,64.91399999999999,2024-12-13
2024-04-19,West,Groceries,Rice,3,4.41,0.07,12.303899999999999,2024-04-19
2024-10-11,North,Home & Kitchen,Mixer,8,56.85,0.16,382.032,2024-10-11
2024-07-31,North,Groceries,Beverages,1,4.83,0.18,3.9606000000000003,2024-07-31
2024-04-01,South,Clothing,T-Shirt,7,24.13,0.07,157.0863,2024-04-01
2024-04-04,West,Beauty,Perfume,6,5.72,0.16,28.828799999999998,2024-04-04
2024-04-29,East,Groceries,Beverages,8,3.29,0.26,19.4768,2024-04-29
2024-12-10,West,Groceries,Rice,9,4.58,0.11,36.6858,2024-12-10
2024-10-29,North,Sports,Dumbbells,8,36.05,0.16,242.25599999999997,2024-10-29
2024-04-20,North,Groceries,Snacks,8,4.71,0.0,37.68,2024-04-20
2024-09-02,West,Electronics,Smartphone,9,288.58,0.05,2467.3589999999995,2024-09-02
2024-12-30,East,Groceries,Beverages,7,4.85,0.06,31.912999999999993,2024-12-30
2024-04-18,South,Beauty,Shampoo,2,10.21,0.21,16.131800000000002,2024-04-18
2024-12-09,North,Groceries,Snacks,6,4.85,0.15,24.734999999999996,2024-12-09
2024-10-13,West,Home & Kitchen,Bedsheet,1,68.76,0.0,68.76,2024-10-13
2024-02-23,South,Beauty,Shampoo,6,14.14,0.12,74.6592,2024-02-23
2024-11-16,East,Clothing,T-Shirt,5,25.39,0.0,126.95,2024-11-16
2024-04-22,East,Home & Kitchen,Cookware,2,60.96,0.11,108.50880000000001,2024-04-22
2024-06-30,North,Clothing,Sneakers,6,18.56,0.08,102.45119999999999,2024-06-30
2024-10-12,West,Electronics,Laptop,1,267.76,0.04,257.0496,2024-10-12
2024-10-24,South,Electronics,Laptop,2,243.72,0.0,487.44,2024-10-24
2024-06-01,West,Home & Kitchen,Vacuum Cleaner,6,65.69,0.13,342.9018,2024-06-01
2024-06-10,South,Sports,Cricket Bat,4,47.61,0.18,156.16080000000002,2024-06-10
2024-04-05,East,Home & Kitchen,Mixer,6,56.22,0.15,286.722,2024-04-05
2024-10-09,North,Home & Kitchen,Mixer,2,30.68,0.0,61.36,2024-10-09
2024-11-08,South,Electronics,Tablet,5,235.19,0.02,1152.431,2024-11-08
2024-01-06,East,Clothing,Jacket,5,22.11,0.0,110.55,2024-01-06
2024-03-03,East,Home & Kitchen,Mixer,4,58.34,0.04,224.0256,2024-03-03
2024-10-04,South,Groceries,Beverages,1,4.21,0.11,3.7469,2024-10-04
2024-01-26,North,Sports,Dumbbells,7,47.01,0.18,269.8374,2024-01-26
2024-05-17,South,Beauty,Moisturizer,9,8.37,0.18,61.7706,2024-05-17
2024-07-19,North,Electronics,Headphones,8,304.63,0.17,2022.7432,2024-07-19
2024-02-10,East,Electronics,Headphones,9,402.33,0.0,3620.97,2024-02-10
2024-12-24,North,Groceries,Rice,2,4.89,0.12,8.606399999999999,2024-12-24
2024-10-02,South,Clothing,Jacket,7,16.5,0.14,99.33,2024-10-02
2024-02-19,West,Home & Kitchen,Bedsheet,1,33.26,0.05,31.596999999999998,2024-02-19
2024-03-26,East,Sports,Cricket Bat,7,42.81,0.05,284.6865,2024-03-26
2024-12-27,West,Clothing,Sneakers,2,21.21,0.0,42.42,2024-12-27
2024-04-20,South,Beauty,Face Wash,6,12.54,0.0,75.24,2024-04-20
2024-04-16,North,Beauty,Shampoo,3,13.23,0.12,34.9272,2024-04-16
2024-12-15,North,Home & Kitchen,Bedsheet,9,64.04,0.08,530.2512,2024-12-15
2024-07-02,North,Sports,Dumbbells,4,29.54,0.06,111.07039999999999,2024-07-02
2024-11-13,East,Electronics,Laptop,3,339.53,0.04,977.8463999999999,2024-11-13
2024-01-30,North,Sports,Cricket Bat,4,44.74,0.1,161.06400000000002,2024-01-30
2024-10-05,North,Home & Kitchen,Vacuum Cleaner,6,69.61,0.09,380.07059999999996,2024-10-05
2024-11-16,South,Beauty,Perfume,7,12.49,0.11,77.8127,2024-11-16
2024-10-06,East,Electronics,Headphones,9,318.53,0.14,2465.4221999999995,2024-10-06
2024-01-29,North,Sports,Dumbbells,7,34.62,0.1,218.106,2024-01-29
2024-07-01,West,Clothing,Jeans,2,29.39,0.0,58.78,2024-07-01
2024-02-01,West,Clothing,Sneakers,9,25.47,0.03,222.35309999999998,2024-02-01
2024-12-01,North,Home & Kitchen,Bedsheet,6,45.44,0.2,218.112,2024-12-01
2024-05-17,East,Home & Kitchen,Bedsheet,7,66.44,0.13,404.6196,2024-05-17
2024-11-25,South,Beauty,Perfume,2,8.7,0.04,16.703999999999997,2024-11-25
2024-04-26,North,Clothing,Sneakers,5,25.74,0.02,126.12599999999999,2024-04-26
2024-03-10,West,Groceries,Pulses,2,4.84,0.09,8.8088,2024-03-10
2024-06-01,West,Sports,Dumbbells,5,30.22,0.04,145.05599999999998,2024-06-01
2024-09-18,South,Clothing,Jeans,3,28.01,0.0,84.03,2024-09-18
2024-01-06,North,Beauty,Perfume,8,15.52,0.26,91.8784,2024-01-06
2024-12-24,East,Beauty,Perfume,8,11.47,0.21,72.49040000000001,2024-12-24
2024-04-27,West,Clothing,T-Shirt,6,33.67,0.0,202.02,2024-04-27
2024-06-18,East,Clothing,T-Shirt,1,31.71,0.0,31.71,2024-06-18
2024-01-11,North,Home & Kitchen,Cookware,7,64.35,0.07,418.9184999999999,2024-01-11
2024-09-26,North,Beauty,Moisturizer,3,11.49,0.0,34.47,2024-09-26
2024-11-23,East,Sports,Yoga Mat,8,44.38,0.11,315.98560000000003,2024-11-23
2024-10-31,West,Beauty,Shampoo,6,9.35,0.13,48.806999999999995,2024-10-31
2024-10-02,West,Clothing,Jacket,2,22.8,0.04,43.775999999999996,2024-10-02
2024-07-30,West,Sports,Football,3,38.39,0.0,115.17,2024-07-30
2024-07-13,North,Sports,Football,9,48.05,0.08,397.854,2024-07-13
